date|precipitation
2005-12-26|1.2176727
2005-12-27|1.0550545
2005-12-28|0.8989972
2005-12-29|1.4458274
2005-12-30|1.5279063
2005-12-31|3.0761034
2006-01-01|2.4136863
2006-01-02|2.0274584
2006-01-03|1.4150432
2006-01-04|2.220115
2006-01-05|3.2111435
2006-01-06|1.9759638
2006-01-07|2.5085394
2006-01-08|0.83241826
2006-01-09|1.8691465
2006-01-10|3.4402394
2006-01-11|3.4231493
2006-01-12|2.1459584
2006-01-13|1.8564491
2006-01-14|3.1083078
2006-01-15|1.9384247
2006-01-16|2.3228502
2006-01-17|1.8533193
2006-01-18|1.3749396
2006-01-19|2.0811594
2006-01-20|0.83152527
2006-01-21|1.7149532
2006-01-22|2.1365778
2006-01-23|1.3126519
2006-01-24|0.42015943
2006-01-25|0.6769118
2006-01-26|0.5136383
2006-01-27|1.4490919
2006-01-28|1.3396785
2006-01-29|1.0817729
2006-01-30|1.0287913
2006-01-31|2.1055977
2006-02-01|2.5768044
2006-02-02|1.3092954
2006-02-03|1.2355875
2006-02-04|1.9106126
2006-02-05|2.243323
2006-02-06|1.3735199
2006-02-07|0.44440195
2006-02-08|1.2788537
2006-02-09|1.2229482
2006-02-10|1.897664
2006-02-11|1.8063723
2006-02-12|2.4215336
2006-02-13|3.6338534
2006-02-14|1.9867713
2006-02-15|2.240657
2006-02-16|1.428529
2006-02-17|2.0905175
2006-02-18|2.484988
2006-02-19|2.1834989
2006-02-20|1.4377356
2006-02-21|2.0721335
2006-02-22|2.05875
2006-02-23|2.6627188
2006-02-24|2.6751468
2006-02-25|3.1936615
2006-02-26|3.7543488
2006-02-27|3.7762032
2006-02-28|4.7943506
2006-03-01|6.6777787
2006-03-02|2.8374753
2006-03-03|4.9019594
2006-03-04|3.7815146
2006-03-05|3.3316345
2006-03-06|2.3516667
2006-03-07|2.8216596
2006-03-08|4.5098476
2006-03-09|3.09963
2006-03-10|1.935298
2006-03-11|1.7335875
2006-03-12|2.9938133
2006-03-13|2.5683768
2006-03-14|3.6027935
2006-03-15|3.5683484
2006-03-16|1.6791201
2006-03-17|2.682225
2006-03-18|2.7896206
2006-03-19|2.0448303
2006-03-20|2.085726
2006-03-21|1.962429
2006-03-22|2.1016095
2006-03-23|3.4122272
2006-03-24|3.8727434
2006-03-25|4.894392
2006-03-26|2.7669501
2006-03-27|3.6405663
2006-03-28|1.8209451
2006-03-29|1.8320115
2006-03-30|2.0398297
2006-03-31|2.4349072
2006-04-01|2.8052087
2006-04-02|2.5549445
2006-04-03|3.5872092
2006-04-04|4.753299
2006-04-05|6.2181025
2006-04-06|4.897144
2006-04-07|4.8016815
2006-04-08|3.9297783
2006-04-09|5.1400743
2006-04-10|4.2715836
2006-04-11|2.5906014
2006-04-12|2.1879141
2006-04-13|3.4522543
2006-04-14|4.8177586
2006-04-15|4.6575074
2006-04-16|2.835216
2006-04-17|1.9721624
2006-04-18|3.1239636
2006-04-19|3.4136958
2006-04-20|5.622534
2006-04-21|3.0398157
2006-04-22|4.8768263
2006-04-23|4.9526057
2006-04-24|2.6392202
2006-04-25|3.2550552
2006-04-26|4.2950616
2006-04-27|1.8763953
2006-04-28|4.579796
2006-04-29|3.6820924
2006-04-30|1.7366258
2006-05-01|4.7809944
2006-05-02|4.620011
2006-05-03|3.7776692
2006-05-04|2.653047
2006-05-05|2.7828956
2006-05-06|2.7983282
2006-05-07|3.5261023
2006-05-08|3.693039
2006-05-09|2.9946768
2006-05-10|2.5398104
2006-05-11|2.7333176
2006-05-12|3.5967188
2006-05-13|2.4161015
2006-05-14|3.888348
2006-05-15|3.5653822
2006-05-16|3.642314
2006-05-17|3.7728302
2006-05-18|2.3721669
2006-05-19|1.8811958
2006-05-20|1.3173643
2006-05-21|3.0203135
2006-05-22|2.1790109
2006-05-23|2.4726756
2006-05-24|1.6485913
2006-05-25|1.3649005
2006-05-26|1.4436232
2006-05-27|1.1595689
2006-05-28|1.140067
2006-05-29|1.4201038
2006-05-30|1.4250436
2006-05-31|1.1158485
2006-06-01|1.8024075
2006-06-02|1.1298381
2006-06-03|1.0887849
2006-06-04|1.4295574
2006-06-05|1.6302212
2006-06-06|1.7888701
2006-06-07|0.85620964
2006-06-08|0.8843529
2006-06-09|1.540274
2006-06-10|2.966135
2006-06-11|3.2007256
2006-06-12|6.0464864
2006-06-13|1.9486119
2006-06-14|0.9930529
2006-06-15|0.99332464
2006-06-16|2.3796005
2006-06-17|2.4392338
2006-06-18|4.488351
2006-06-19|3.037381
2006-06-20|2.560799
2006-06-21|1.4752983
2006-06-22|0.46655005
2006-06-23|0.8091315
2006-06-24|2.3541906
2006-06-25|1.6018132
2006-06-26|0.9423697
2006-06-27|2.7769616
2006-06-28|1.282808
2006-06-29|0.78842753
2006-06-30|1.1581621
2006-07-01|0.90529424
2006-07-02|0.8941649
2006-07-03|1.1946542
2006-07-04|1.2823849
2006-07-05|1.5208812
2006-07-06|2.0860221
2006-07-07|2.4461262
2006-07-08|3.8958569
2006-07-09|1.9700123
2006-07-10|1.4300641
2006-07-11|2.270613
2006-07-12|1.6973131
2006-07-13|1.3432281
2006-07-14|1.1129378
2006-07-15|2.4569788
2006-07-16|1.3318202
2006-07-17|1.6058108
2006-07-18|2.1415875
2006-07-19|2.5134084
2006-07-20|1.8151537
2006-07-21|2.0199354
2006-07-22|2.2988222
2006-07-23|3.637178
2006-07-24|3.54909
2006-07-25|1.9457464
2006-07-26|1.4580494
2006-07-27|3.2142072
2006-07-28|2.67188
2006-07-29|1.953269
2006-07-30|1.7214738
2006-07-31|1.759784
2006-08-01|1.5102671
2006-08-02|2.0085597
2006-08-03|2.5311124
2006-08-04|3.9292996
2006-08-05|2.9250093
2006-08-06|3.298644
2006-08-07|3.8725624
2006-08-08|2.8107564
2006-08-09|2.3885088
2006-08-10|2.0903628
2006-08-11|1.9614283
2006-08-12|2.712952
2006-08-13|1.8409871
2006-08-14|2.6663203
2006-08-15|1.5124941
2006-08-16|2.3766756
2006-08-17|1.751681
2006-08-18|1.3270817
2006-08-19|2.021703
2006-08-20|2.8241692
2006-08-21|1.7003242
2006-08-22|2.0912852
2006-08-23|1.9448457
2006-08-24|2.2460718
2006-08-25|3.933622
2006-08-26|2.828306
2006-08-27|2.6185942
2006-08-28|2.2855554
2006-08-29|4.0108466
2006-08-30|1.7732612
2006-08-31|2.6644077
2006-09-01|3.0666618
2006-09-02|3.0838826
2006-09-03|2.1033945
2006-09-04|1.6217537
2006-09-05|2.1462278
2006-09-06|2.4315524
2006-09-07|1.7051127
2006-09-08|1.0930185
2006-09-09|1.8350736
2006-09-10|2.0441163
2006-09-11|1.1514479
2006-09-12|1.0711696
2006-09-13|2.0437257
2006-09-14|1.4643159
2006-09-15|2.1099956
2006-09-16|2.3828502
2006-09-17|3.1851597
2006-09-18|2.6341488
2006-09-19|1.525955
2006-09-20|3.0242112
2006-09-21|3.1926928
2006-09-22|1.8097235
2006-09-23|2.1298773
2006-09-24|1.135564
2006-09-25|1.4934907
2006-09-26|1.7209466
2006-09-27|2.0882907
2006-09-28|2.9607747
2006-09-29|2.1487525
2006-09-30|3.6816316
2006-10-01|2.3173864
2006-10-02|1.5420265
2006-10-03|1.3027433
2006-10-04|1.6488142
2006-10-05|0.5979725
2006-10-06|1.1755435
2006-10-07|0.78026485
2006-10-08|1.6939304
2006-10-09|1.3899847
2006-10-10|1.0296578
2006-10-11|0.7997986
2006-10-12|1.1006501
2006-10-13|1.7271531
2006-10-14|2.1756287
2006-10-15|2.0995247
2006-10-16|1.6436155
2006-10-17|2.3920522
2006-10-18|1.8874545
2006-10-19|4.2468476
2006-10-20|3.9211965
2006-10-21|3.7477746
2006-10-22|5.0652432
2006-10-23|3.9828084
2006-10-24|5.744329
2006-10-25|4.876939
2006-10-26|3.970823
2006-10-27|6.65278
2006-10-28|4.793624
2006-10-29|4.4971733
2006-10-30|2.336183
2006-10-31|3.0542192
2006-11-01|4.692668
2006-11-02|3.2041924
2006-11-03|1.7307149
2006-11-04|2.6585712
2006-11-05|2.6942232
2006-11-06|2.2309651
2006-11-07|2.629674
2006-11-08|2.6347337
2006-11-09|4.831931
2006-11-10|4.075406
2006-11-11|2.5816157
2006-11-12|1.8444364
2006-11-13|2.530776
2006-11-14|2.5556676
2006-11-15|3.3601403
2006-11-16|3.0194273
2006-11-17|3.6095679
2006-11-18|5.2142153
2006-11-19|3.2065659
2006-11-20|4.166694
2006-11-21|4.59101
2006-11-22|5.4665575
2006-11-23|5.730038
2006-11-24|2.3138456
2006-11-25|7.0663753
2006-11-26|4.5633974
2006-11-27|6.6322694
2006-11-28|4.865691
2006-11-29|8.997674
2006-11-30|5.676228
2006-12-01|3.7296312
2006-12-02|3.260355
2006-12-03|2.867419
2006-12-04|3.1099012
2006-12-05|3.7180443
2006-12-06|4.4375076
2006-12-07|3.219085
2006-12-08|2.944981
2006-12-09|2.2813203
2006-12-10|1.7608272
2006-12-11|4.1098614
2006-12-12|3.8954406
2006-12-13|5.1321144
2006-12-14|3.5366998
2006-12-15|4.985453
2006-12-16|5.0189033
2006-12-17|3.5272021
2006-12-18|4.011462
2006-12-19|4.892819
2006-12-20|4.995726
2006-12-21|7.586835
2006-12-22|6.6225505
2006-12-23|8.580999
2006-12-24|5.6353545
2006-12-25|2.563587
2006-12-26|4.3652515
2006-12-27|5.2463083
2006-12-28|4.3827367
2006-12-29|7.607381
2006-12-30|4.3706427
2006-12-31|3.9324532
2007-01-01|2.936921
2007-01-02|2.2887862
2007-01-03|2.4810343
2007-01-04|2.7316594
2007-01-05|2.654289
2007-01-06|3.959883
2007-01-07|2.3706782
2007-01-08|2.0858948
2007-01-09|1.1120114
2007-01-10|1.3970019
2007-01-11|3.505523
2007-01-12|2.7964582
2007-01-13|2.9446917
2007-01-14|2.7738178
2007-01-15|2.1348994
2007-01-16|1.6964885
2007-01-17|1.0059555
2007-01-18|2.9080832
2007-01-19|1.6593947
2007-01-20|2.0690324
2007-01-21|2.6016881
2007-01-22|2.6504264
2007-01-23|1.6595796
2007-01-24|1.8902001
2007-01-25|1.5681158
2007-01-26|1.7095459
2007-01-27|1.6739017
2007-01-28|2.6376014
2007-01-29|2.9261665
2007-01-30|2.367063
2007-01-31|2.5325625
2007-02-01|2.4885783
2007-02-02|2.3424006
2007-02-03|2.976643
2007-02-04|2.6584086
2007-02-05|2.0155218
2007-02-06|1.3827205
2007-02-07|2.4654772
2007-02-08|1.9657379
2007-02-09|2.4180474
2007-02-10|1.3985177
2007-02-11|1.8155204
2007-02-12|3.040825
2007-02-13|3.2850487
2007-02-14|0.8956752
2007-02-15|1.7585729
2007-02-16|1.5280424
2007-02-17|1.8783826
2007-02-18|1.0739771
2007-02-19|0.8164407
2007-02-20|0.5201522
2007-02-21|0.61622447
2007-02-22|1.684329
2007-02-23|1.705988
2007-02-24|2.5246623
2007-02-25|3.4375207
2007-02-26|1.3078529
2007-02-27|5.0461745
2007-02-28|3.480112
2007-03-01|2.402759
2007-03-02|2.446932
2007-03-03|0.6995961
2007-03-04|1.1148643
2007-03-05|1.1450149
2007-03-06|2.5311368
2007-03-07|1.3989011
2007-03-08|2.177082
2007-03-09|3.0288012
2007-03-10|3.811189
2007-03-11|2.628391
2007-03-12|1.483874
2007-03-13|1.5733415
2007-03-14|2.834242
2007-03-15|2.8228817
2007-03-16|3.3276322
2007-03-17|2.6608012
2007-03-18|3.6732697
2007-03-19|4.0503254
2007-03-20|1.9921417
2007-03-21|2.857542
2007-03-22|1.455361
2007-03-23|1.1515005
2007-03-24|0.7576964
2007-03-25|1.512134
2007-03-26|2.3011172
2007-03-27|2.5975885
2007-03-28|2.7443604
2007-03-29|1.6542847
2007-03-30|1.9392136
2007-03-31|0.7523359
2007-04-01|0.7524858
2007-04-02|0.34497795
2007-04-03|0.66152257
2007-04-04|1.2553582
2007-04-05|1.3421026
2007-04-06|1.1579838
2007-04-07|1.3257791
2007-04-08|1.6100724
2007-04-09|2.1770458
2007-04-10|3.5085433
2007-04-11|4.7792034
2007-04-12|3.58259
2007-04-13|5.2600527
2007-04-14|6.7308645
2007-04-15|6.210441
2007-04-16|4.077473
2007-04-17|5.256957
2007-04-18|3.980063
2007-04-19|4.049193
2007-04-20|3.2398987
2007-04-21|2.5482686
2007-04-22|0.91224957
2007-04-23|0.7535684
2007-04-24|1.9164361
2007-04-25|3.2035387
2007-04-26|2.0756178
2007-04-27|1.9986423
2007-04-28|1.5681342
2007-04-29|2.2874193
2007-04-30|3.8454475
2007-05-01|2.9728754
2007-05-02|1.5372678
2007-05-03|2.0150712
2007-05-04|1.9251341
2007-05-05|2.9790144
2007-05-06|2.3515723
2007-05-07|3.3491166
2007-05-08|1.5840731
2007-05-09|1.6438916
2007-05-10|2.5816073
2007-05-11|1.6727097
2007-05-12|2.293353
2007-05-13|5.3615146
2007-05-14|8.80199
2007-05-15|4.154501
2007-05-16|4.6491213
2007-05-17|6.2786336
2007-05-18|3.4818676
2007-05-19|1.3561252
2007-05-20|1.2066089
2007-05-21|0.78128755
2007-05-22|1.6181618
2007-05-23|1.6750646
2007-05-24|1.6773689
2007-05-25|2.1162694
2007-05-26|3.3893201
2007-05-27|4.3457823
2007-05-28|2.4442198
2007-05-29|2.2814198
2007-05-30|4.9581656
2007-05-31|8.962967
2007-06-01|3.973212
2007-06-02|3.8195567
2007-06-03|2.921887
2007-06-04|1.6458733
2007-06-05|3.2543411
2007-06-06|1.8984234
2007-06-07|1.8281343
2007-06-08|1.4183767
2007-06-09|2.5729659
2007-06-10|3.9333355
2007-06-11|2.3498466
2007-06-12|3.5839643
2007-06-13|6.351661
2007-06-14|2.8944907
2007-06-15|2.4490795
2007-06-16|1.2160183
2007-06-17|1.9082808
2007-06-18|0.8156496
2007-06-19|2.1905656
2007-06-20|1.7877477
2007-06-21|0.85223997
2007-06-22|2.0702145
2007-06-23|1.6606854
2007-06-24|1.4048927
2007-06-25|1.9322008
2007-06-26|2.3292744
2007-06-27|1.4930623
2007-06-28|0.9361991
2007-06-29|1.7347462
2007-06-30|2.6116483
2007-07-01|2.1907835
2007-07-02|2.7976034
2007-07-03|3.2908144
2007-07-04|3.884048
2007-07-05|2.1705549
2007-07-06|1.4320021
2007-07-07|1.0350765
2007-07-08|1.9032754
2007-07-09|2.6389956
2007-07-10|1.9037431
2007-07-11|1.1428457
2007-07-12|3.0515752
2007-07-13|3.9694376
2007-07-14|1.085912
2007-07-15|1.6058955
2007-07-16|3.5528514
2007-07-17|2.5549638
2007-07-18|1.8289266
2007-07-19|1.500236
2007-07-20|1.3688867
2007-07-21|2.1213646
2007-07-22|1.5085118
2007-07-23|1.2875288
2007-07-24|2.150121
2007-07-25|3.2244885
2007-07-26|2.784981
2007-07-27|1.3216947
2007-07-28|3.3645172
2007-07-29|5.2528543
2007-07-30|4.1356244
2007-07-31|3.7926183
2007-08-01|3.9863546
2007-08-02|2.4133162
2007-08-03|2.7664948
2007-08-04|2.6772974
2007-08-05|2.9307668
2007-08-06|1.9761516
2007-08-07|3.1026356
2007-08-08|2.094052
2007-08-09|2.535416
2007-08-10|2.4068713
2007-08-11|1.5533885
2007-08-12|1.094726
2007-08-13|2.446917
2007-08-14|3.0431983
2007-08-15|1.8978008
2007-08-16|3.285123
2007-08-17|5.553415
2007-08-18|2.5209408
2007-08-19|2.072639
2007-08-20|2.9589567
2007-08-21|2.6862276
2007-08-22|1.9949874
2007-08-23|2.1656907
2007-08-24|2.0889604
2007-08-25|1.9750211
2007-08-26|4.9174037
2007-08-27|3.1490626
2007-08-28|2.7689304
2007-08-29|2.0129082
2007-08-30|3.2875404
2007-08-31|3.547017
2007-09-01|2.9354656
2007-09-02|2.4936383
2007-09-03|2.7319071
2007-09-04|3.0567992
2007-09-05|2.878383
2007-09-06|2.4223
2007-09-07|2.6892402
2007-09-08|2.92554
2007-09-09|2.2953732
2007-09-10|1.6168104
2007-09-11|3.4750254
2007-09-12|3.1759183
2007-09-13|3.2718782
2007-09-14|2.482347
2007-09-15|2.865516
2007-09-16|1.4539776
2007-09-17|1.5668409
2007-09-18|2.3932426
2007-09-19|3.0476074
2007-09-20|1.3495044
2007-09-21|1.8778063
2007-09-22|1.7384335
2007-09-23|1.020801
2007-09-24|1.3205041
2007-09-25|2.052479
2007-09-26|2.4142542
2007-09-27|1.1190298
2007-09-28|3.258435
2007-09-29|2.1009688
2007-09-30|2.473225
2007-10-01|3.3548307
2007-10-02|2.5650918
2007-10-03|3.1132996
2007-10-04|2.001573
2007-10-05|1.5614301
2007-10-06|1.1835375
2007-10-07|1.6412894
2007-10-08|1.2638551
2007-10-09|1.8607712
2007-10-10|1.3920759
2007-10-11|0.85609263
2007-10-12|0.7782258
2007-10-13|0.853178
2007-10-14|1.3433425
2007-10-15|2.1912866
2007-10-16|2.0114965
2007-10-17|1.9225231
2007-10-18|2.4037478
2007-10-19|2.8713617
2007-10-20|3.007654
2007-10-21|3.314759
2007-10-22|3.1037798
2007-10-23|1.6777765
2007-10-24|1.3094568
2007-10-25|1.7677248
2007-10-26|1.1872095
2007-10-27|1.573513
2007-10-28|1.3181555
2007-10-29|1.0743632
2007-10-30|1.2441362
2007-10-31|0.7353666
2007-11-01|1.150647
2007-11-02|1.1587138
2007-11-03|2.7775192
2007-11-04|3.544722
2007-11-05|2.1750813
2007-11-06|3.4993203
2007-11-07|3.5565515
2007-11-08|2.3187978
2007-11-09|2.209089
2007-11-10|3.2074494
2007-11-11|2.5921607
2007-11-12|3.3086104
2007-11-13|3.087446
2007-11-14|2.8650289
2007-11-15|3.2306159
2007-11-16|3.367995
2007-11-17|1.785176
2007-11-18|0.88347536
2007-11-19|1.3729273
2007-11-20|0.92769855
2007-11-21|1.0286092
2007-11-22|1.8611201
2007-11-23|1.3788768
2007-11-24|1.5533774
2007-11-25|0.79611325
2007-11-26|1.4735862
2007-11-27|0.794756
2007-11-28|1.4935566
2007-11-29|1.3233528
2007-11-30|1.1436018
2007-12-01|1.0680268
2007-12-02|1.7867264
2007-12-03|2.5784261
2007-12-04|2.7921977
2007-12-05|1.6084039
2007-12-06|1.5526199
2007-12-07|2.6851125
2007-12-08|3.5496361
2007-12-09|3.190175
2007-12-10|1.9395896
2007-12-11|2.862212
2007-12-12|3.0185208
2007-12-13|1.6879717
2007-12-14|1.4848491
2007-12-15|1.7656312
2007-12-16|1.4940683
2007-12-17|1.0570055
2007-12-18|2.5978296
2007-12-19|1.7817357
2007-12-20|2.7449102
2007-12-21|1.5540799
2007-12-22|1.5359885
2007-12-23|1.1842171
2007-12-24|1.382458
2007-12-25|1.2287835
2007-12-26|2.097409
2007-12-27|1.7306492
2007-12-28|1.0428914
2007-12-29|1.3296213
2007-12-30|1.2794061
2007-12-31|1.5012996
2008-01-01|1.4027357
2008-01-02|1.1907889
2008-01-03|1.771596
2008-01-04|1.3426377
2008-01-05|1.1960833
2008-01-06|1.9688605
2008-01-07|1.792702
2008-01-08|1.5140426
2008-01-09|1.3216022
2008-01-10|1.4682081
2008-01-11|1.5262012
2008-01-12|1.7379802
2008-01-13|2.9486792
2008-01-14|3.3961582
2008-01-15|2.7225444
2008-01-16|2.7932658
2008-01-17|2.7899845
2008-01-18|1.9937413
2008-01-19|7.882597
2008-01-20|5.4605107
2008-01-21|4.738341
2008-01-22|6.2144012
2008-01-23|4.534906
2008-01-24|2.2081132
2008-01-25|2.7449508
2008-01-26|4.7385526
2008-01-27|2.525503
2008-01-28|1.9378805
2008-01-29|2.2591949
2008-01-30|2.237312
2008-01-31|1.3473176
2008-02-01|2.2555778
2008-02-02|1.8197955
2008-02-03|2.4711823
2008-02-04|2.9906514
2008-02-05|2.397067
2008-02-06|3.8301246
2008-02-07|3.6160834
2008-02-08|3.238172
2008-02-09|1.8505111
2008-02-10|4.785509
2008-02-11|2.7248476
2008-02-12|3.0832834
2008-02-13|2.2290723
2008-02-14|1.8740749
2008-02-15|1.3762958
2008-02-16|1.418228
2008-02-17|0.98168266
2008-02-18|1.5210773
2008-02-19|1.9857585
2008-02-20|1.3390473
2008-02-21|2.1418653
2008-02-22|1.4350082
2008-02-23|1.486447
2008-02-24|1.359205
2008-02-25|2.332073
2008-02-26|1.138193
2008-02-27|0.94483376
2008-02-28|1.0929773
2008-02-29|1.342216
2008-03-01|2.18589
2008-03-02|1.9157194
2008-03-03|1.7992334
2008-03-04|1.7496117
2008-03-05|2.2838418
2008-03-06|2.2408037
2008-03-07|2.5842104
2008-03-08|3.5465012
2008-03-09|2.4138148
2008-03-10|1.3812143
2008-03-11|2.317838
2008-03-12|4.0318294
2008-03-13|3.0496743
2008-03-14|1.8341417
2008-03-15|1.2266062
2008-03-16|1.9898348
2008-03-17|3.137252
2008-03-18|2.2590854
2008-03-19|3.0966468
2008-03-20|1.6224263
2008-03-21|3.0195072
2008-03-22|3.7527275
2008-03-23|3.2747355
2008-03-24|2.3231075
2008-03-25|0.9683956
2008-03-26|3.049004
2008-03-27|3.246377
2008-03-28|2.8348072
2008-03-29|2.9480553
2008-03-30|2.6661274
2008-03-31|2.1751435
2008-04-01|2.2238004
2008-04-02|1.2525239
2008-04-03|3.3103538
2008-04-04|2.8608086
2008-04-05|2.4400318
2008-04-06|2.8603492
2008-04-07|2.5028944
2008-04-08|2.5209124
2008-04-09|4.603704
2008-04-10|5.3308063
2008-04-11|4.4231906
2008-04-12|4.809426
2008-04-13|4.1849847
2008-04-14|4.616873
2008-04-15|3.393259
2008-04-16|5.3461027
2008-04-17|4.0371413
2008-04-18|4.2548466
2008-04-19|3.452976
2008-04-20|5.703965
2008-04-21|5.699858
2008-04-22|3.858841
2008-04-23|1.719661
2008-04-24|3.1839175
2008-04-25|2.1833653
2008-04-26|1.8676449
2008-04-27|0.6980615
2008-04-28|0.6297923
2008-04-29|2.390611
2008-04-30|1.4109448
2008-05-01|2.3914602
2008-05-02|1.6354584
2008-05-03|0.95583314
2008-05-04|2.1132977
2008-05-05|1.4286853
2008-05-06|1.4951022
2008-05-07|1.146899
2008-05-08|1.1126114
2008-05-09|2.6375473
2008-05-10|2.9516308
2008-05-11|2.089459
2008-05-12|2.3292012
2008-05-13|2.6410863
2008-05-14|1.9065677
2008-05-15|1.4311392
2008-05-16|1.5136224
2008-05-17|2.009629
2008-05-18|1.8292016
2008-05-19|1.8065565
2008-05-20|1.952354
2008-05-21|2.5765486
2008-05-22|5.521974
2008-05-23|3.7924838
2008-05-24|4.5577655
2008-05-25|2.6435413
2008-05-26|4.2799163
2008-05-27|2.6565375
2008-05-28|5.029774
2008-05-29|2.5011435
2008-05-30|4.5852604
2008-05-31|2.8617666
2008-06-01|3.3169155
2008-06-02|3.5261295
2008-06-03|1.2928743
2008-06-04|1.8498505
2008-06-05|2.8114057
2008-06-06|3.903609
2008-06-07|2.1627917
2008-06-08|1.1902709
2008-06-09|2.2821367
2008-06-10|2.226783
2008-06-11|2.810422
2008-06-12|0.528275
2008-06-13|0.7124222
2008-06-14|2.1845696
2008-06-15|5.51325
2008-06-16|2.1096094
2008-06-17|2.0602071
2008-06-18|2.0980122
2008-06-19|1.2832373
2008-06-20|1.347425
2008-06-21|2.624764
2008-06-22|0.6281256
2008-06-23|0.7581307
2008-06-24|3.4137843
2008-06-25|2.6448758
2008-06-26|2.4412556
2008-06-27|1.870448
2008-06-28|0.9158197
2008-06-29|1.5886171
2008-06-30|0.6599936
2008-07-01|1.4422299
2008-07-02|1.889996
2008-07-03|2.9031718
2008-07-04|1.15915
2008-07-05|0.9195418
2008-07-06|2.8239355
2008-07-07|2.894966
2008-07-08|1.0369896
2008-07-09|1.3449801
2008-07-10|4.174475
2008-07-11|4.1881437
2008-07-12|2.255468
2008-07-13|1.6877574
2008-07-14|1.340758
2008-07-15|1.9340466
2008-07-16|1.4596231
2008-07-17|2.2485862
2008-07-18|2.578326
2008-07-19|1.9368914
2008-07-20|1.5956731
2008-07-21|1.2996299
2008-07-22|1.3433526
2008-07-23|2.6831276
2008-07-24|1.8515798
2008-07-25|1.4986161
2008-07-26|1.8315948
2008-07-27|1.1591967
2008-07-28|3.1052585
2008-07-29|2.1980164
2008-07-30|1.8524634
2008-07-31|1.251825
2008-08-01|1.4308051
2008-08-02|1.524125
2008-08-03|2.6638436
2008-08-04|2.2599704
2008-08-05|2.0793042
2008-08-06|1.9392337
2008-08-07|2.2895458
2008-08-08|2.1045523
2008-08-09|2.157976
2008-08-10|2.1114292
2008-08-11|1.873296
2008-08-12|2.1384637
2008-08-13|1.4220896
2008-08-14|1.4724228
2008-08-15|2.623755
2008-08-16|3.1122525
2008-08-17|1.7530764
2008-08-18|1.8622004
2008-08-19|2.863325
2008-08-20|1.7027458
2008-08-21|2.3136506
2008-08-22|1.8942103
2008-08-23|1.7702727
2008-08-24|2.9430773
2008-08-25|2.5772874
2008-08-26|1.6190869
2008-08-27|2.5484016
2008-08-28|1.9370179
2008-08-29|1.2938957
2008-08-30|1.4784533
2008-08-31|2.5302317
2008-09-01|1.8985255
2008-09-02|2.7528927
2008-09-03|2.81669
2008-09-04|4.734474
2008-09-05|2.4003675
2008-09-06|1.9385113
2008-09-07|2.1911318
2008-09-08|1.5911741
2008-09-09|1.3565681
2008-09-10|1.732407
2008-09-11|3.4090407
2008-09-12|2.739844
2008-09-13|1.7953515
2008-09-14|1.2525921
2008-09-15|1.4112557
2008-09-16|1.7961094
2008-09-17|1.5868465
2008-09-18|1.6050601
2008-09-19|1.535555
2008-09-20|3.43483
2008-09-21|1.3604453
2008-09-22|1.3503643
2008-09-23|2.4220695
2008-09-24|3.6777496
2008-09-25|1.8138344
2008-09-26|0.911725
2008-09-27|0.47022623
2008-09-28|1.166354
2008-09-29|2.7537248
2008-09-30|2.4472148
2008-10-01|2.3514688
2008-10-02|1.8097739
2008-10-03|2.1070642
2008-10-04|3.3160765
2008-10-05|2.355801
2008-10-06|1.4401159
2008-10-07|1.394875
2008-10-08|2.6516488
2008-10-09|3.0909522
2008-10-10|2.4005537
2008-10-11|2.810582
2008-10-12|2.850384
2008-10-13|2.894119
2008-10-14|1.9676484
2008-10-15|1.538006
2008-10-16|1.3980252
2008-10-17|1.1088355
2008-10-18|1.5351284
2008-10-19|1.627182
2008-10-20|1.9568672
2008-10-21|3.3489046
2008-10-22|3.3437462
2008-10-23|3.4533727
2008-10-24|2.9072871
2008-10-25|2.5292025
2008-10-26|3.1304367
2008-10-27|2.8180869
2008-10-28|3.1203876
2008-10-29|2.500338
2008-10-30|1.9018676
2008-10-31|2.024849
2008-11-01|2.8562334
2008-11-02|4.1739693
2008-11-03|5.253374
2008-11-04|6.1197386
2008-11-05|4.9852867
2008-11-06|3.9589026
2008-11-07|4.7762527
2008-11-08|3.4004235
2008-11-09|2.6391573
2008-11-10|3.210492
2008-11-11|1.9453915
2008-11-12|1.8604912
2008-11-13|1.6041365
2008-11-14|0.87206954
2008-11-15|0.61835694
2008-11-16|0.57245934
2008-11-17|0.95218563
2008-11-18|1.3527066
2008-11-19|1.4758854
2008-11-20|1.563399
2008-11-21|2.3570542
2008-11-22|1.0471878
2008-11-23|0.76097715
2008-11-24|0.611473
2008-11-25|1.6779182
2008-11-26|1.6453999
2008-11-27|1.8900452
2008-11-28|2.897502
2008-11-29|3.0599248
2008-11-30|2.2432091
2008-12-01|2.7963068
2008-12-02|2.1299899
2008-12-03|2.2625082
2008-12-04|2.4449492
2008-12-05|1.3908004
2008-12-06|1.7608865
2008-12-07|2.5381417
2008-12-08|1.4960618
2008-12-09|2.1381571
2008-12-10|1.7381773
2008-12-11|0.98055613
2008-12-12|1.2299948
2008-12-13|2.1080818
2008-12-14|1.3737893
2008-12-15|1.3148415
2008-12-16|1.5105143
2008-12-17|1.9636372
2008-12-18|2.1675806
2008-12-19|1.324379
2008-12-20|1.6494932
2008-12-21|1.3569083
2008-12-22|1.4785055
